doi,pmid,Field,has_blot,Include_Img,ExclReason_Img
10.1177/0271678x211028816,34229512.0,neurosci,False,,
10.1177/0271678x211021771,34229511.0,neurosci,False,,
10.1093/sleep/zsab165,34228798.0,neurosci,False,,
10.1523/jneurosci.3134-20.2021,34230106.0,neurosci,False,,
10.1007/s13311-021-01073-y,34231126.0,neurosci,False,,
10.1016/j.neuroimage.2021.118369,34242784.0,neurosci,False,,
10.1007/s12559-021-09898-7,,neurosci,False,,
10.1016/j.neuroimage.2021.118330,34237443.0,neurosci,True,0.0,21.0
10.1111/bpa.13000,34231271.0,neurosci,False,,
10.1016/j.neunet.2021.06.031,34304003.0,neurosci,False,,
10.1186/s12974-021-02199-8,34229722.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02202-2,34229727.0,neurosci,False,,
10.1186/s10194-021-01274-y,34229614.0,neurosci,False,,
10.1007/s12035-021-02462-2,34228269.0,neurosci,False,,
10.1007/s12035-021-02473-z,34228268.0,neurosci,False,,
10.1093/sleep/zsab166,34228123.0,neurosci,False,,
10.1093/cercor/bhab152,34228108.0,neurosci,False,,
10.1111/bdi.13115,34228881.0,neurosci,False,,
10.3389/fnagi.2021.688179,34295240.0,neurosci,False,,
10.1016/j.jpain.2021.06.010,34237464.0,neurosci,False,,
10.1016/j.neuroimage.2021.118368,34242786.0,neurosci,False,,
10.3389/fnagi.2021.620015,34295236.0,neurosci,True,0.0,23.0
10.3389/fnmol.2021.691396,34295221.0,neurosci,False,,
10.1016/j.biopsych.2021.06.022,34454697.0,neurosci,False,,
10.1016/j.neubiorev.2021.06.035,34242718.0,neurosci,False,,
10.3389/fnmol.2021.680280,34295220.0,neurosci,True,1.0,99.0
10.3389/fncel.2021.698126,34295223.0,neurosci,False,,
10.1016/j.neuroimage.2021.118366,34242785.0,neurosci,False,,
10.1016/j.neuroimage.2021.118367,34237442.0,neurosci,False,,
10.1016/j.biopsych.2021.06.023,34482951.0,neurosci,False,,
10.1016/j.neuroimage.2021.118371,34242783.0,neurosci,True,0.0,21.0
10.3389/fnmol.2021.706494,34295222.0,neurosci,False,,
10.1111/bdi.13113,34227194.0,neurosci,False,,
10.3389/fnagi.2021.695200,34295241.0,neurosci,False,,
10.1007/s12559-021-09899-6,,neurosci,False,,
10.3389/fnagi.2021.649902,34295238.0,neurosci,False,,
10.3389/fnagi.2021.682115,34295239.0,neurosci,False,,
10.1016/j.neuron.2021.06.012,34233151.0,neurosci,True,1.0,99.0
10.1111/jnc.15435,34228825.0,neurosci,False,,
10.1038/s41386-021-01058-7,34230607.0,neurosci,False,,
10.1088/1741-2552/ac0a54,34111845.0,neurosci,False,,
10.1111/ene.14939,34031948.0,neurosci,False,,
10.1093/cercor/bhab153,34228058.0,neurosci,False,,
10.1097/j.pain.0000000000002399,34252905.0,neurosci,False,,
10.1523/jneurosci.2864-20.2021,34226275.0,neurosci,False,,
10.1007/s12035-021-02469-9,34227060.0,neurosci,True,1.0,99.0
10.1007/s12975-021-00928-y,34227049.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02439-1,34227061.0,neurosci,True,1.0,99.0
10.1186/s13195-021-00864-x,34225797.0,neurosci,False,,
10.1186/s12974-021-02197-w,34225752.0,neurosci,False,,
10.1186/s12974-021-02205-z,34225746.0,neurosci,False,,
10.1186/s12974-021-02198-9,34225736.0,neurosci,True,1.0,99.0
10.1186/s40478-021-01218-2,34225779.0,neurosci,True,1.0,99.0
10.1186/s10194-021-01275-x,34225669.0,neurosci,False,,
10.1007/s12975-021-00927-z,34224107.0,neurosci,False,,
10.1007/s12975-021-00916-2,34224106.0,neurosci,False,,
10.1093/sleep/zsab033,34223903.0,neurosci,False,,
10.1093/brain/awab234,34219164.0,neurosci,False,,
10.3389/fncel.2021.695899,34290592.0,neurosci,False,,
10.1038/s41386-021-01068-5,34226656.0,neurosci,False,,
10.1038/s41386-021-01074-7,34226657.0,neurosci,False,,
10.1038/s41380-021-01197-9,34226666.0,neurosci,False,,
10.3389/fnagi.2021.657308,34290599.0,neurosci,False,,
10.1038/s41562-021-01153-1,34226709.0,neurosci,False,,
10.1016/j.neubiorev.2021.06.044,34237390.0,neurosci,False,,
10.3389/fnagi.2021.644611,34290598.0,neurosci,False,,
10.3389/fnagi.2021.702739,34290600.0,neurosci,False,,
10.3389/fnmol.2021.695873,34290588.0,neurosci,False,,
10.3389/fnmol.2021.693967,34290587.0,neurosci,True,1.0,99.0
10.1016/j.neuron.2021.06.009,34228961.0,neurosci,False,,
10.3389/fncel.2021.674123,34290590.0,neurosci,False,,
10.1016/j.neuron.2021.06.004,34228960.0,neurosci,False,,
10.3389/fnagi.2021.620763,34295237.0,neurosci,False,,
10.1111/ene.15008,34224187.0,neurosci,False,,
10.3389/fnagi.2021.617947,34290597.0,neurosci,False,,
10.3389/fncel.2021.641802,34290589.0,neurosci,False,,
10.3389/fncel.2021.682272,34290591.0,neurosci,False,,
10.1038/s41562-021-01154-0,34226708.0,neurosci,False,,
10.1016/j.neuron.2021.06.008,34228959.0,neurosci,False,,
10.1016/j.neuroimage.2021.118331,34237444.0,neurosci,False,,
10.3389/fnagi.2021.703434,34290601.0,neurosci,False,,
10.1088/1741-2552/ac0d41,34153948.0,neurosci,False,,
10.1088/1741-2552/ac0b51,34130268.0,neurosci,False,,
10.1093/cercor/bhab208,34223882.0,neurosci,False,,
10.1093/cercor/bhab207,34223874.0,neurosci,False,,
10.1111/jnc.15451,34109634.0,neurosci,False,,
10.1093/cercor/bhab203,34223875.0,neurosci,True,1.0,99.0
10.1111/jnc.15449,34107061.0,neurosci,False,,
10.1088/1741-2552/ac07bd,34082405.0,neurosci,False,,
10.1111/jnc.15379,33930191.0,neurosci,False,,
10.1186/s12974-021-02194-z,34218792.0,neurosci,True,1.0,99.0
10.1007/s12559-021-09907-9,,neurosci,False,,
10.1186/s12974-021-02169-0,34218796.0,neurosci,False,,
10.1111/bpa.12996,34218486.0,neurosci,False,,
10.1016/j.neunet.2021.06.028,34273616.0,neurosci,False,,
10.1016/j.neuroimage.2021.118365,34233220.0,neurosci,False,,
10.1111/jnc.15463,34218440.0,neurosci,False,,
10.1111/bdi.13112,34218509.0,neurosci,False,,
10.3233/jpd-202421,34250948.0,neurosci,True,1.0,99.0
10.1093/sleep/zsab168,34216467.0,neurosci,False,,
10.1186/s40478-021-01223-5,34217376.0,neurosci,True,1.0,99.0
10.1186/s13195-021-00866-9,34217363.0,neurosci,False,,
10.1007/s12035-021-02459-x,34218417.0,neurosci,True,1.0,99.0
10.1016/j.neuroimage.2021.118333,34229063.0,neurosci,False,,
10.1111/ene.15006,34216532.0,neurosci,False,,
10.1016/j.jpain.2021.06.011,34229074.0,neurosci,False,,
10.1016/j.biopsych.2021.06.020,34433512.0,neurosci,False,,
10.1016/j.dcn.2021.100984,34246062.0,neurosci,False,,
10.1007/s12975-021-00919-z,34216000.0,neurosci,False,,
10.1016/j.neuroimage.2021.118328,34224852.0,neurosci,False,,
10.1111/jnc.15462,34216036.0,neurosci,True,0.0,21.0
10.1016/j.dcn.2021.100986,34242880.0,neurosci,False,,
10.1016/j.jpain.2021.06.009,34229073.0,neurosci,False,,
10.1111/ene.15004,34216520.0,neurosci,False,,
10.1016/j.nbd.2021.105441,34224862.0,neurosci,True,1.0,99.0
10.1111/ene.15003,34216521.0,neurosci,False,,
10.1093/brain/awab227,34215872.0,neurosci,False,,
10.1016/j.brs.2021.07.002,34229115.0,neurosci,False,,
10.1007/s12559-021-09867-0,,neurosci,False,,
10.1111/bdi.13111,34216081.0,neurosci,False,,
10.1111/ene.14983,34133837.0,neurosci,False,,
10.1097/j.pain.0000000000002431,34382607.0,neurosci,False,,
10.1097/j.pain.0000000000002381,34232928.0,neurosci,False,,
10.1097/j.pain.0000000000002391,34232927.0,neurosci,False,,
10.1097/j.pain.0000000000002390,34232926.0,neurosci,False,,
10.1093/sleep/zsab164,34214173.0,neurosci,False,,
10.1093/sleep/zsab167,34214165.0,neurosci,False,,
10.1186/s13024-021-00468-x,34215303.0,neurosci,True,1.0,99.0
10.1016/j.pneurobio.2021.102117,34224808.0,neurosci,False,,
10.1186/s13024-021-00464-1,34215298.0,neurosci,True,1.0,99.0
10.1212/nxi.0000000000001050,34215683.0,neurosci,False,,
10.1186/s13024-021-00428-5,34215308.0,neurosci,False,,
10.1186/s40478-021-01214-6,34215338.0,neurosci,False,,
10.1186/s12987-021-00263-2,34215285.0,neurosci,False,,
10.1007/s12035-021-02466-y,34213723.0,neurosci,False,,
10.1007/s12035-021-02470-2,34213722.0,neurosci,False,,
10.1177/13524585211026272,34212816.0,neurosci,False,,
10.1177/13524585211024978,34212756.0,neurosci,False,,
10.1177/13524585211024162,34212755.0,neurosci,False,,
10.1177/13524585211025780,34212754.0,neurosci,False,,
10.1111/bdi.13110,34214231.0,neurosci,False,,
10.3389/fnagi.2021.661505,34276337.0,neurosci,True,1.0,99.0
10.1016/j.ynstr.2021.100363,34277897.0,neurosci,False,,
10.1016/j.bbi.2021.06.017,34224822.0,neurosci,True,1.0,99.0
10.3389/fnmol.2021.672614,34276305.0,neurosci,True,0.0,21.0
10.1016/j.neuroimage.2021.118324,34217787.0,neurosci,False,,
10.1016/j.neuroimage.2021.118327,34224853.0,neurosci,False,,
10.1016/j.pneurobio.2021.102116,34217822.0,neurosci,False,,
10.1016/j.brs.2021.06.015,34224868.0,neurosci,False,,
10.3389/fnagi.2021.654978,34276336.0,neurosci,False,,
10.1016/j.bpsc.2021.06.011,34224907.0,neurosci,False,,
10.1038/s41386-021-01078-3,34215842.0,neurosci,False,,
10.1016/j.bbi.2021.06.015,34224823.0,neurosci,True,1.0,99.0
10.1038/s41531-021-00198-3,34215735.0,neurosci,True,0.0,21.0
10.1016/j.neuroimage.2021.118332,34224851.0,neurosci,False,,
10.3389/fncel.2021.691067,34276311.0,neurosci,False,,
10.1016/j.neunet.2021.06.027,34273615.0,neurosci,False,,
10.3389/fnagi.2021.681998,34276341.0,neurosci,False,,
10.1007/s12035-021-02472-0,34212304.0,neurosci,False,,
10.1016/j.neubiorev.2021.06.029,34224789.0,neurosci,False,,
10.1016/j.bbi.2021.06.018,34224821.0,neurosci,False,,
10.1111/bdi.13108,34214219.0,neurosci,False,,
10.1002/ana.26145,34173267.0,neurosci,False,,
10.1088/1741-2552/ac0d43,34153955.0,neurosci,False,,
10.1088/1741-2552/ac0bfa,34134091.0,neurosci,False,,
10.1088/1741-2552/ac0b50,34130271.0,neurosci,False,,
10.1088/1741-2552/ac0b52,34130267.0,neurosci,False,,
10.1111/ene.14964,34115915.0,neurosci,False,,
10.1002/ana.26144,34114269.0,neurosci,False,,
10.1111/ene.14958,34091969.0,neurosci,False,,
10.1503/jpn.210028,34609949.0,neurosci,False,,
10.1503/jpn.200226,34346201.0,neurosci,False,,
10.1503/jpn.200128,34346200.0,neurosci,False,,
10.1503/jpn.200213,34318655.0,neurosci,False,,
10.1503/jpn.200238,34291629.0,neurosci,False,,
10.1503/jpn.200165,34291628.0,neurosci,False,,
10.1503/jpn.200197,34291627.0,neurosci,False,,
10.1097/j.pain.0000000000002393,34224499.0,neurosci,False,,
10.1503/jpn.210026,34223743.0,neurosci,False,,
10.1503/jpn.200214,34223742.0,neurosci,False,,
10.1503/jpn.200176,34223741.0,neurosci,False,,
10.1212/nxi.0000000000001030,34210800.0,neurosci,False,,
10.1212/nxi.0000000000001025,34210799.0,neurosci,False,,
10.1523/jneurosci.2255-20.2021,34210784.0,neurosci,False,,
10.1523/jneurosci.0693-20.2021,34210783.0,neurosci,False,,
10.1523/jneurosci.0419-21.2021,34210782.0,neurosci,False,,
10.1523/jneurosci.0452-20.2021,34210781.0,neurosci,False,,
10.1523/jneurosci.3005-20.2021,34210780.0,neurosci,False,,
10.1523/jneurosci.2059-20.2021,34210779.0,neurosci,True,1.0,99.0
10.1523/jneurosci.2619-20.2021,34210778.0,neurosci,True,1.0,99.0
10.1523/jneurosci.1685-20.2021,34210777.0,neurosci,False,,
10.1523/jneurosci.0830-21.2021,34210776.0,neurosci,False,,
10.1093/sleep/zsab162,34197610.0,neurosci,False,,
10.1177/13524585211019243,34197237.0,neurosci,False,,
10.1186/s13195-021-00851-2,34210365.0,neurosci,False,,
10.1186/s13229-021-00454-6,34210360.0,neurosci,False,,
10.1186/s10194-021-01269-9,34210258.0,neurosci,False,,
10.1007/s12975-021-00922-4,34196953.0,neurosci,False,,
10.1093/brain/awab246,34196695.0,neurosci,False,,
10.1093/brain/awab251,34196664.0,neurosci,True,1.0,99.0
10.1038/s41531-021-00196-5,34210990.0,neurosci,False,,
10.1038/s41562-021-01147-z,34211147.0,neurosci,False,,
10.1038/s41386-021-01077-4,34211106.0,neurosci,False,,
10.1016/j.neuroimage.2021.118323,34216774.0,neurosci,False,,
10.1111/bpa.13001,34196429.0,neurosci,False,,
10.3389/fnagi.2021.684289,34276342.0,neurosci,False,,
10.3389/fnmol.2021.708004,34276306.0,neurosci,False,,
10.3389/fnmol.2021.670513,34276304.0,neurosci,False,,
10.3389/fnagi.2021.698865,34276348.0,neurosci,False,,
10.3389/fnagi.2021.676827,34276340.0,neurosci,False,,
10.3389/fnagi.2021.684689,34276344.0,neurosci,False,,
10.1038/s41562-021-01156-y,34211151.0,neurosci,False,,
10.1038/s41562-021-01145-1,34211148.0,neurosci,False,,
10.1038/s41380-021-01204-z,34211121.0,neurosci,False,,
10.1038/s41562-021-01135-3,34211149.0,neurosci,False,,
10.1038/s41562-021-01162-0,34211150.0,neurosci,False,,
10.1038/s41386-021-01081-8,34211105.0,neurosci,False,,
10.1016/j.neunet.2021.06.024,34280609.0,neurosci,False,,
10.1016/j.bbi.2021.06.009,34217811.0,neurosci,False,,
10.1016/j.neubiorev.2021.05.033,34217746.0,neurosci,False,,
10.1016/j.dcn.2021.100983,34265630.0,neurosci,False,,
10.1016/j.biopsych.2021.06.017,34425966.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.700280,34276349.0,neurosci,False,,
10.3389/fnmol.2021.665800,34276303.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.684501,34276343.0,neurosci,False,,
10.3389/fnagi.2021.690854,34276345.0,neurosci,False,,
10.3389/fnagi.2021.701499,34276350.0,neurosci,False,,
10.3389/fncel.2021.703944,34276313.0,neurosci,False,,
10.3389/fncel.2021.683769,34276309.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.696735,34276347.0,neurosci,False,,
10.3389/fnagi.2021.674688,34276338.0,neurosci,True,1.0,99.0
10.1093/brain/awab236,34196700.0,neurosci,False,,
10.1088/1741-2552/ac0b33,34126595.0,neurosci,False,,
10.1093/cercor/bhab201,34196669.0,neurosci,True,1.0,99.0
10.1093/brain/awab208,34196698.0,neurosci,False,,
10.1016/j.neuron.2021.07.001,34293292.0,neurosci,False,,
10.1016/j.neuron.2021.06.031,34293287.0,neurosci,False,,
10.1016/j.neuron.2021.06.027,34293289.0,neurosci,False,,
10.1016/j.neuron.2021.06.029,34293290.0,neurosci,False,,
10.1016/j.neuron.2021.06.024,34293288.0,neurosci,False,,
10.1016/j.neuron.2021.06.025,34293291.0,neurosci,False,,
10.1016/j.neuron.2021.06.022,34237275.0,neurosci,False,,
10.1016/j.neuron.2021.06.006,34237279.0,neurosci,False,,
10.1016/j.neuron.2021.06.002,34237278.0,neurosci,False,,
10.1016/j.neuron.2021.06.011,34237276.0,neurosci,False,,
10.1016/j.neuron.2021.06.017,34237277.0,neurosci,False,,
10.1016/j.bpsc.2021.04.006,34243950.0,neurosci,False,,
10.1016/j.bpsc.2021.04.003,34243949.0,neurosci,False,,
10.1016/s2451-9022(21)00153-1,,neurosci,False,,
10.1016/j.bpsc.2021.03.012,34243948.0,neurosci,False,,
10.1111/bpa.12999,34196052.0,neurosci,False,,
10.1111/bpa.12856,,neurosci,False,,
10.1111/bpa.12958,34196990.0,neurosci,False,,
10.1111/bpa.12956,34196989.0,neurosci,False,,
10.1111/bpa.12964,34196986.0,neurosci,False,,
10.1111/bpa.12975,34196985.0,neurosci,False,,
10.1111/bpa.12965,34196987.0,neurosci,False,,
10.1111/bpa.12963,34196984.0,neurosci,False,,
10.1016/j.biopsych.2021.05.010,34210386.0,neurosci,False,,
10.1016/s0006-3223(21)01345-7,,neurosci,False,,
10.1016/j.biopsych.2021.05.007,34210387.0,neurosci,False,,
10.1097/j.pain.0000000000002251,34130313.0,neurosci,False,,
10.1097/j.pain.0000000000002250,34130312.0,neurosci,False,,
10.1016/s0006-3223(21)01308-1,,neurosci,False,,
10.1016/j.biopsych.2021.04.021,34140118.0,neurosci,False,,
10.1016/j.biopsych.2021.04.013,34140120.0,neurosci,False,,
10.1016/j.biopsych.2021.04.017,34140122.0,neurosci,False,,
10.1016/j.biopsych.2021.04.001,34140121.0,neurosci,False,,
10.1016/j.biopsych.2021.05.004,34140119.0,neurosci,False,,
10.1111/ene.14963,34117676.0,neurosci,False,,
10.1111/ene.14962,34114701.0,neurosci,False,,
10.1016/s0889-1591(21)00207-5,,neurosci,False,,
10.1016/s0893-6080(21)00179-9,,neurosci,False,,
10.1016/s0893-6080(21)00178-7,,neurosci,False,,
